Tequistlateco Chontal	Tequistlateco,Tequixistlan
Highland Oaxaca Chontal	Chontal (Highland),Highland Chontal,Tequistlatec,Chontal,Chantal (Highland),Chontal de Oaxaca (Sierra),Chontal de la sierra,Chontal des hautes terres,Chontal of Oaxaca,Chontal, Highland Oaxaca,Mountain Tequistlatec,Tequistlateco,Chontal-Highland Oaxaca
Ticuna-Yuri	
Juri	Yuri
Ticuna	Tucuna,Tikuna,Magüta,Tukuna,Tukúna,Língua ticuna [pt],Ticuna [de],Tikouneg [br],Tikuna [es],Tikuna simi [qu],Tucuna [hr],Cushillococha Ticuna,Tecuna,Ticunas,Tükunas
Timote-Cuica	Timote,Timotean,Timotean Subfamily,Timótean,Miguri,Mirripu,Mirripú,Mocochies,Mucuchíes,Timotes
Cuica	
Timote	
Miguri	
Mirripu	
Mucunchi	
Timor-Alor-Pantar	
Alor-Pantar	
Alor	
Abui	Barue,Namatalaki,Lingua abui [gl],Atimelang,Makadal
Alakaman	
Atimelang	
Kobola	
Kamang	Woisika,Waisika,Kafe,Kolomana,Langkuru,Letley,Pido I,Pido II,Suboo,Kamana-Kamang
Kamana-Kamang	Kamana
Lembur	Kawel,Limbur
Nuclear Kamang	
Sibo	
Tiayai	
Watang	
East Alor	
East Alor Montane	
Kula (Indonesia)	Kola,Kula,Lamtoka,Lantoka,Tanglapui,Kula [en],Lantoka Tanglapui
Arumaka	
Iramang	
Kulatela	
Kula Watena	
Larena	
Nuclear Kula	
Sumang	
Watena	
Sawila	Tanglapui,Tanlapui,Manata,Sawali,Wullili
Lalamana	
Lona	
Nuclear Sawila	
Salimana	
Sileba	
Wersing	Kolana,Kolana-Wersin,Warsina,Wersin,Kolana'sch
Kolana	
Langkuru	Mademang,Pureman
Maneta	
Kui (Indonesia)	Kui (in Indonesia),Kui,Lerabain,Masin-Lak,Kui [en],Kiramang,Koei'sch
Batulolong	
Kiramang	Kramang
Kui	
West Alor	
Klon-Kafoa	
Kafoa	Afoa,Aikoli,Fanating,Jafoo,Pailelang,Ruilak
Klon	Kalong,Kelon,Kelong,Kelon [en],Halerman,Probur
Gendok	
Halerman	
Panggar	
Probur	
Straits West Alor	
Adang-Hamap-Kabola	
Adang	Alor,Lingua adang [gl]
Aimoli	
Hamap	Indonesia,Kabola-Hamap
Kabola	Indonesia,Aimoli,Leledang,Pitumbang,Tontika
Kebun Kopi	
Meibuil	
Otvai	
Pintumbang	
Tang'ala	
Blagaric	
Blagar	Belagar,Tarang,Apuri (Pura),Bakalang,Balagar,Blagar of Northwest Pura,Bukalabang,Dolap,Limarahing (Pura),Northern Hinterland Blagar,Northwest Pura,Balagur,Kaera,Pi Abaŋ Hur,Pura
Coastal Blagar	
Southern Pura	Apurí (Indonesia)
Melangvala-Bakalang	Bakalang
East-Northeast Pura	Limarahing
North-Northwest Pura	Pura
Hinterland Blagar	
Northern Hinterland Blagar	
Southern Hinterland Blagar	
Reta	Indonesia,Retta,Retta [en],Retta (Pura),Retta (Ternate)
Tereweng	Indonesia,Blagar-Tereweng
Kaera	Bahasa Kaera,Dorit
Western Pantar	Lamma,Lamma',Lemma,Mauta,Lamma [en],Biangwala,Kalondama,Mauta/Tubal,Pantar Barat,Tubbe
Biangwala	
Kalondama	
Tubal	Mauta,Tube
Klamu	Balungada,Nedebang,Nedebang [en],Nedebang language [en],Balungada-Nedebang
Teiwa-Sar	
Sar (Indonesia)	Sar
Teiwa	Indonesia,Tewa,Tewa (Indonesia) [en],Tewa [en],Deing,Lebang,Madar,Sargang,Teiwa (Indonesia)
Deing	Being
Lebang	Sargang
Madar	
East Timor-Bunaq	
Bunak	Buna,Buna',Bunake,Bunaq,Bunak [de],Marae
East Timor	
Fataluku-Oirata	
Fataluku	Dagada,Dagaga,Dagoda,Dagoda',Bahasa Fataluku [id],Fataloukoueg [br],Fataluco [pt],Fataluku [de],Idioma fataluco [es],Falaluku,Fataluku-Tutuala,Nisa/Rusenu,Rusenu
Oirata	Maaro,Oirateg [br],Woirata
Makasae-Makalero	Ma'asae,Macassai,Makasae,Makasai,Makassai,Idioma makasae [es],Macassai [pt],Makasae [de],Maclere,Makalero
Makasai	
Maklere	
Timucua	Timucua (Mocama dial.),Tumucua,Timuqua,Tawasa
Tawasa	
Timuqva	
Tinigua	Timigua,Tiniguan,Tiniguas,Tiniwa,Pamiguas (Affiliated with Tinigua according to Ortiz 1965 etc)
Pamigua	
Tinigua Proper	
Tiwi	Diwi,Ni-mara,Tiví,Tiwian,Tiwian Family,Tunuvivi,Wonga:k,Wongak,Woranguwe,Wunuk,Idioma tiví [es],Język tiwi [pl],Melville,Melville Island,Nguiu,Ni mara,Nimara,Wunguk,Yeimbi
Tonkawa	USA,Idioma tonkawa [es],Lingua tonkawa [it],Tonkawa hizkuntza [eu],Tonkawan [hr],Tancahueses,Tonkawa o Aranama
Tor-Orya	
Orya	Uria,Oria,Warpok,Warpu,Japsi,Saweh,Sawé,Uria (Ac),Uria?
Barat	West Orya
Timur	East Orya
Yapsi-Taja	
Tor	
Berik	Berik (Tor),Berick,Berrik,Upper Tor,Berik (Ac),Berrik Papua (Ujang-Samaninteh-Tenwer),Sewan Sewan papuas live in the basin of the Wiske river and in the Mafin? hills west of the Tor river north coast of New Guinea,Séwan,Tor
Coastal Tor	
Betaf-Vitou	
Betaf	Tena [en],Kwesten-Betaf,Tena (Betaf),Tebi
Vitou	Kwesten-Takar,Takar,Vitou (Takar)
Bonerif	Beneraf,Beneraf [en],Edwas [en],Bonerif (Ac),Edwas (Beneraf),Edwas (Nengke)
Dabe	Mangambilis,Dabe (Dabe),Kwesten-Dabe
Jofotek-Bromnya	Bromnya (Srum),Jofotek
Keder	Keijar [en],Keijar (Keder Lama),Kwesten-Keder
Kwinsu	Kwinsu (Ansudu)
Itik	Betef,Borto,Ittik,Ittik-Tor,Biri,Itik (Ac)
Ittik	
Ittik-Tor	
Kwesten	Kwalhioqua,Kwalhioqua-Clatskanie,Kwesten (Ac),Kwesten (Arare),Kwesten (Holmafen)
Mander	Foya,Foya (= Mander),Mander (Ac)
Maremgi	Marengge,Dineor [en],Dineor (Maremgi),Maremgi (Ga.)
Totonacan	Totonakan
Tepehua	
Huehuetla Tepehua	Tepehua,Tepewa,Huehuetla Mecapalapa Tepewa,Tepehua de Hidalgo,Tepehua de Huehuetla,Tepehua de Pisaflores,Tepehua de Tlachichilco,Tepehua, Huehuetla,Tepehuano de Huehuetla,Tepehuano de Pisa Flores,Tepehuano de Tlachichilco,Huehuetla,Mecapalapa,Mecapalapa and Huehuetla,Tepehua-Huehuetla
Pisaflores Tepehua	Pisaflores Tepewa,Tepehua,Tepehua de Pisaflores,Tepehua, Pisaflores,Tepehuano de Pisa Flores,Tepewa,Pisaflores,Pisaflores Tepehua (Pf),Tepehua-Pisaflores
Tlachichilco Tepehua	Tepehua,Tepehua de Tlachichilco,Tepehua, Tlachichilco,Tepehuano de Tlachichilco,Tepewa,Tlachichilco Tepewa,Huayacocontla in Chicontepec Veracruz,Tepehua-Tlachichilco,Tlachichilco,Tlachichilco Tepehua (T),TlachichilcoTepewa
Totonac	
Central Totonacan	
Filomeno Mata Totonac	Filomena Mata Totonac,Filomena Mata-Coahuitlan Totonac,Santo Domingo Totonac,Totonac,Totonac, Filomena Mata-Coahuitlán,Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonaco de Filomena Mata-Coahuitlán,Totonako,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla,Filomena Mata-Coahuitlán Totonac [en],FM1,FM2,Filomena Mata-Coahuitlán Totonac,Filomeno Mata
Lowland-Sierra Totonacan	
Sierra Totonacan	
Coyutla Totonac	Totonac,Totonac, Coyutla,Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonaco de Coyutla,Totonako,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla,Coyutla Totonac (Co),Las Lomas,Lom,Mecat,Mecatlán,Olintla Totonaco,Pro,Progreso de Zaragoza,Sab,Sabaneta,Totonac Coyutla,Totonac-Coyutla
Cerro Grande Totonac	
Las Lomas	
Mecatlán	
Progreso de Zaragoza	
Sabaneta	
Highland Totonac	Totonac (Sierra),Totonaco,Totonac,Highland Totonako,Santo Domingo Totonac,Sierra Totonac,Totonac, Highland,Totonacano de Patla,Totonacano de Sierra,Totonacano filomeno mata-coahuillán,Totonaco de Coyutla,Totonaco de Filomena Mata-Coahuitlán,Totonaco de Ozumatlán,Totonaco de la Sierra,Totonako,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla,Totonaque de la Sierra,Totonakeg Sierra [br],Totonaque de la sierra [fr],Coatepec,Huehuetla Totonac,Olintla Totonac (Ol),Olintla Totonaco,Ozelonacaxtla Totonac (Oz),Ozelonacaxtla Totonaco,Sa,San Andrés Tlayehualancingo,Santa Ana Chumatlán Olintla Totonaco,Totonac-Highland,Totonaco de San Andrés Tlayehualancingo,Totonaco de Tuxtla Puebla,ZM,Zapotitlan de Mendez,Zapotitlán Totonac (Z),Zapotitlán de Méndez,Zon,Zongonzontla,Zongozotla,Highland Totonac, Totonako, Highland
Coatepec	
Huehuetla Totonac	
Olintla	
Ozelonacaxtla	
Zapotitlán	
Zongozotl	
Papantla Totonac	Totonac (Papantla),Papantla dialect,Totonac,Totonako,Lowland Totonaca,Lowland Totonako,Papantla,Totonac, Papantla,Totonaca (Papantla),Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonaco de Papantla,Totonaco papantla,Totonaque de Filomeno Mata,Totonaque de Papantla,Totonaque de Patla-Chicontla,Car,Caristay,El vocabulario de la variante papanteca incorpora una tercera columna con unas pocas equivalencias del totonaco de la Sierra,Pap,Tajin,Totonac-Papantla,Lowland Totonac, Lowland Totonako
Cerro del Carbón	
El Escolín	
El Tajín	
Northern Totonacan	
Coahuitlán Totonac	Coah,Coahuitlan,Coahuitlán (Ch)
Necaxan	
Tecpatlán Totonac	Tecpatlan Totonac,Totonac,Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonako,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla
Upper Necaxa Totonac	Totonac,Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonako,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla,A northern Totonac lg,Chic,Chicontla,Coahuitlán,Totonac-Upper Necaxa
Central-Western Upper Nexaca Totonac	
Chicontla	
Patla-Cacahuatlán	
San Pedro Tlaolantongo	
Xicotepec De Juárez Totonac	Xicotepec De Juarez Totonac,Totonac (Xicotepec de Juárez),Totonac,Totonac (Xicotepec),Totonaca (Xicotepec de Juaréz),Xicotepec,Totonako,Juárez Totonako,Northern Totonac,Totonac, Xicotepec de Juárez,Totonaca (Xicotepec de Juarez),Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonaco de Villa Juárez,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla,AP,Apapantilla,Apapantilla Totonac (A),Pan,Pantepec,Sierra Totonaka Zihuateutla,Totonac-Xicotepec de Juárez,Zihuateutla Totonac (Zh)
Apapantilla	
Pantepec	
Xicotepec	
Zihuateutla Totonac	
Ozumatlán Totonac	Totonac,Totonac, Ozumatlán,Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonaco de Ozumatlán,Totonako,Totonaque de Filomeno Mata,Totonaque de Patla-Chicontla,Western Totonac [en],Cerro Xinolatépetl (CX),TG,Tepetzintla de Galeana,Totonac-Ozumatlán,Totonaco del Cerro Xinolatépetl,Totonaco del cerro Xinolatépetl,Western Totonac
Yecuatla Totonac	Totonac (Misantla),Totonako,Totonac,Misantla Totonako,Totonac, Yecuatla,Totonaca (Yecuatla),Totonacano de Patla,Totonacano filomeno mata-coahuillán,Totonaco,Totonaco de Misantla,Totonaque de Filomeno Mata,Totonaque de Misantla,Totonaque de Patla-Chicontla,Misantla Totonac [en],Totonakeg Yecuatla [br],Totonaque de Misantla [fr],Laakanaachiwiin,Misantla Totonac,Southeastern Totonac,Mis,Misantla,PB,Paso Blanco
Touo	Baniata,Lokuru,Mbaniata,Bañata
Trumai	Tramalhy,Trumaí,Truma?
Tsimshian	
Nishga-Gitxsan	
Gitxsan	Gitksan,Nass-Gitksan,Giklsan,Gitksanimx,Gitskan,Gityskyan,Gyitska'n,Interior,Nass-gitskan,Gitksan [fr],Gitsanimx̱,Gitsenimx̱,Gitxsen,Hazelton
Gitsken	
Nuclear Gitxsan	
Nisga'a	Nisgha,Nishga,Nasguixián niska,Nasqa',Nass,Nass-Gitksan,Nisga’a,Nishka,Nisk'a,Niska,Nisgha [fr],Nisk'a',Niska'
Southern-Coastal Tsimshian	Tsimshian (Coast),Coast,Coast Tsimshian,Hartley Bay dialect,Tsimshian,Coast Tsimshian [en],Tsimshian [en],Tsimshian de la côte [fr],Chimmesyan,Sm'algyax,Southern Tsimshian,Chimmezyan,Lower Tsimshianic,Maritime,Sm̓algya̱x ( Coast Tsimshian),Ts'emsia'n,Tsimpshean,Tsimshean,Zimshian
Coast Tsimshian	
Southern Tsimshian	Klemtu,Old Klemtu,Sguxs,Sgüüxs,Ski:xs (Southern Tsimshian),Sküüxs
Tucanoan	
Eastern Tucanoan	
Eastern Eastern Tucanoan	
Eastern Eastern Tucanoan I	
Bara-Tatuyo	
Tatuyo	Carapana (Brésil),Carapana (Colombia),Carapana (Colombie),Carapana-Tapuya,Carapano,Juna,Karapano,Karapaná,Mextã,Mochda,Moxdoa,Oa,Pamoa,Tatu-tapuya,Tatutapuyo,Tatu Tapuia
Waimaha	Barasano (Northern),Bará-Tuyuka,Bara of the Papuri and Macucu river,Bara-Waimaja,Bará,Waimasa,Barasano,Northern Barasano,Waimaja,Waípinõmakã
Eastern Waimaha	
Pamoa Bara	
Tucano	Tukano,Dasea,Daxsea,Pisamira,Takuna,Tucano (Brésil),Tucano (Colombia),Tucano (Colombie),Tukana,Tukána,Daxséa (Tucána-Tapuya),Tocana,Tucano or Dacé,Tukano of Schmidt,Tukáno,Ye'pâ-masa
Wasona	Uasona,Uasöna
Yohoraa	Curaua,Yohoröa
Eastern Eastern Tucanoan II	
Pisamira-Yuruti	
Pisamira-Carapana	
Carapana	Karapaná,Andokero,Andoquero,Carapana (Brésil),Carapana (Colombia),Carapana (Colombie),Carapana-Tapuya,Carapano,Carapanã,Karapana,Karapano,Mextã,Miranya Carapana Tapuya,Mochda,Moxdoa,Tatuyo,Karapaná of Schmidt,Mi tea,Muxtea
Pisamira	Uantyua ou Puçá Tapyia,Uasona,Wahüná (Pisá-Taupyo?)
Tuyuca-Yuruti	
Tuyuca	Borá-Tuyuka,Barasana (Brésil),Barasana (Colombia),Barasana (Colombie),Barasano,Bará (Brésil),Bará (Colombia),Bará (Colombie),Bará-Tuyuka,Dochkafuara,Tejuca,Tuyaca (Brésil),Tuyuca (Colombia),Tuyuca (Colombie),Tuyuka,Tuiúcas [pt],Tuyúka [hr],Tuyúka
Tsola	
Yurutí	Yuruti,Anana,Guanano,Juriti,Juriti-Tapuia,Juruti,Jurutí,Kotiria,Kótedia,Kótirya,Luruty-Tapuya,Patsoka,Pira-Tapuya,Pira-tapuya (Colombia),Piratapuya (Brésil),Piratapuya (Colombie),Uaiana,Uaicana,Uaikena,Uainana,Uanana,Uiquina,Urubu-Tapuya,Waikena,Waikhara,Waikina,Waikino,Waina,Wajiaraye,Wanana,Wanano-Piratapuyo,Wanâna,Wayhara,Yuriti,Yuruti-Tapuya,Yurutí (Brésil),Yurutí (Colombia),Yurutí (Colombie),Luruty-Tapuya Juriti,Totsoca,Wadzana,Waikana,Waimasá,Wajiara,Yurutiye
Kotiria-Piratapuyo	
Arapaso	Arapasso,Arapaço,Arapáso,Araspaso,Koneá,Arapássu
According to Stenzel (2013:1), "Wanano" is a name given by unknown outsiders and its use has been called into question by village leaders and the directors, teachers and students of the indigenous school. In 2006, the group publicly adopted the policy of using exclusively their own traditional name Kotiria 'water people' to refer to themselves and to their language and have requested that the outsiders working with them do the same.	Guanano,Wanana-Pirá,Anana,Ananas,Kotedia,Kotiria,Kótedia,Kótirya,Pira-Tapuya,Pira-tapuya (Colombia),Piratapuya (Brésil),Piratapuya (Colombie),Piratapuyo,Uaiana,Uaicana,Uaikena,Uainana,Uanana,Uanano,Uiquina,Urubu-Tapuya,Waikena,Waikhara,Waikina,Waikino,Waina,Wanana,Wanano,Wanano-Piratapuyo,Wanâna,Yurutí (Brésil),Yurutí (Colombia),Yurutí (Colombie),Guanano [en],Guanano language [en],Wanano [fr],K=́otedia (Wanána),Uanána,Uanána of Schmidt
The Wa'ikhana have adopted the policy of using the name "Wa'ikhana" rather than "Piratapuyo".	Piratapuyo,Wanana-Pirá,Anana,Ananas,Guanano,Kotiria,Kótedia,Kótirya,Pira-Tapuya,Pira-tapuya (Colombia),Piratapuya (Brésil),Piratapuya (Colombie),Uaiana,Uaicana,Uaikena,Uainana,Uanana,Uaíana,Uiquina,Urubu-Tapuya,Waikena,Waikhara,Waikina,Waikino,Waina,Wanana,Wanano-Piratapuyo,Wanâna,Waíana,Yurutí (Brésil),Yurutí (Colombia),Yurutí (Colombie),Piratapuyo [en],Pira-Tapyia,Piratapuya,Uaikana,Uaikana of Schmidt,Urubu Tapuya,Waikíno (Pirá-Tapuya)
South Eastern Tucanoan	
Kueretu	Coeretu,Coretú,Cueretu,Curetu,Curetú,Kueretú
Tanimuca-Retuarã	Tanimuca-Retuara,Retuarã,Tanimuca,Dätuana,Retuara,Tanimuka (Tucanoan),Letuama,Letuhama,Retuama,Tanimuca-Letuama,Tanimuca-Retuar,Uairã,Ufaina
Retuarã	
Tanimuca	
Yahuna	Jaúna,Yauna,Yayuna,Yaúna,Yahúna of Schmidt
Datuana	
Opaina	
Western Eastern Tucanoan	
Cubeo-Desano	
Cubeo	Kubewa,Cubeo (Brésil),Cubeo (Colombia),Cubeo (Colombie),Cubeu,Cuveo,Hahänana,Hehenawa,Kobeua,Kobewa,Kobéwa,Kubeo,Kubwa,Pamiwa,Pamié,Auia- Tapyia,Bahúna),Cobeu,Cobéua,Hëhë́nawa (Kobéwa),Kobeua of Schmidt,Kobéu,Kobéua,Uykice-Tapuya,Yibóya-Tapuya)
Yupua-Siriano-Desano	
Yupua	Curetú (erroneously so labeled) it is Jupua,Curetú from Wallace is Jupua,Durina,Durina (Tucanoan),Jupua,Jupuá,Uri,Yupúa
Siriano-Desano	
Desano	Desana-Siriana,Boleka,Desana,Desano (Brésil),Desano (Colombia),Desano (Colombie),Desano-Siriano,Dessana,Dessano,Desána,Desâna,Kusibi,Oregu,Siriano (Brésil),Siriano (Colombia),Siriano (Colombie),Uina,Wina,Wirã,Winá (Deçána),Kotedia,Wira
Siriano	Desana-Siriana,Chiranga,Desano (Brésil),Desano (Colombia),Desano (Colombie),Desano-Siriano,Siriana,Siriano (Brésil),Siriano (Colombia),Siriano (Colombie),Sirianó,Cirnga,Sarirá,Si-Ra,Siria-Masã,Siriane,Sura Masa,Surianá,Surirá,Suryana
Barasano-Eduria-Macuna	
Barasana-Eduria	Barasano,Barasano (Southern),S Barasano,S. Barasano,Southern Barasano,Yebamasa,Makuna-Erulia,Barasana,Barasana (Brésil),Barasana (Colombia),Barasana (Colombie),Bará (Brésil),Bará (Colombia),Bará (Colombie),Bará-Tuyuka,Edulia,Eduria,Paneroa,Tuyaca (Brésil),Tuyuca,Tuyuca (Colombia),Tuyuca (Colombie),Barasana [fr],Barasana language [en],Erúlia,Omoa/Bahugana,Taiwano,Tsoloa,Tsöia,Banera yae,Come masa,Comematsa,Hanera oka,Janera,Taibano,Taiwaeno
Comematsa	
Janera	
Taiwano	Eduria,Taibano,Taiguana,Taiwaeno
Macuna	Makuna-Erulia,Baigana,Buhagana,Buhágana,Emoa,Erulia,Ide,Jepa-Matsi,Macuna (Brésil),Macuna (Colombia),Macuna (Colombie),Makuna,Paneroa,Roea,Suroa,Tabotiro Jejea,Umua,Wahana,Wuhána,Yeba,Yebamasã,Yehpá Majsá,Yepá Maxsã,Yepá-Mahsá,Makuna (Tucanoan)
Unclassified Tucanoan	
Miriti	Miriti-Tapuyo,Mirití,Neenoá
Western Tucanoan	
Koreguaje-Tama	
Koreguaje	Coreguaja,Korewahe,Coreguaje,Caquetá,Chaocha Pai,Corehuaje,Correguaje,Correguaje-Tama,Ko'reuaju
Tama (Colombia)	Tama [en],Tamas
Napo Tucanoan	
Maijiki	Orejon,Orejón,Koto,Coto,Koihoma,Mai Ja,Orechon,Oregon,Orejone,Orejó,Payagua,Payaguá,Payguaje,Payoguaje,Tutapi,Orejón [en],Orejones,Putumayo Maihiki,Mai Huna,Maihiki,Maihuna,Maijuna
Northern Maihiki	
Southern Maihiki	
Western Maihiki	
Siona-Secoya	
Secoya	Kakawahe,Macaguaje,Paicoca /secoya (Équateur),Piohé,Piojé,Secoya-Gai,Pioje (Secoya),Secoyas o Piojes,Airo Pãi,Baicoca-Siecoca,Bain Coca,Ceona,Ganteya,Ganteyabain,Kanú,Koka,Kokakañú,Pai Coca,Pioche-Sioni,Pioje,Sekoya,Sieko Coca,Siona,Sioni,Zeona
Angotero	
Ecuadorian Siona	
Sionan	
Macaguaje	Kakawahe,Piojé,Secoya
Siona-Tetete	Siona,Pioje,Pioje-Sioni,Sioni,Piohé,Kakawahe,Macaguaje,Pioche,Pioche-Sioni,Piojé,Piojé-Sioni,Pioxe,Secoya,Siona [en],Ceona,Ecuadorian Siona,Pioché-Kampuya,Pioje of the Putumayo,Tetete,Airo Pãi,Baicoca-Siecoca,Bain Coca,Ganteya,Ganteyabain,Kanú,Koka,Kokakañú,Pai Coca,Sekoya,Sieko Coca,Zeona
Tungusic	
Central Tungusic	
Central-Eastern Tungusic	
Kilen	Hezhe,Hezhen,Sungari
Oroch	Orochi,Orotche [fr],Orotsjisk [no],Orotšin kieli [fi],Orotschonen,Ulcha–English glossary (or short list) on –9,Oroć,Sprache der Oročonen
Kjakela	
Namunka	
Orichen	
Tez	
Udihe	Udekhe,Udehe,Oudihe [fr],Oudiheg [br],Udega lingvo [eo],Udege language [en],Udegejsk [no],Udehen kieli [fi],Sprache der Udehe,Udege,Udegeis,Udeghe,Udeheische
Anjuski	
Bikin	
Iman	
Khor	
Khungari	
Samargin	
Sikhota Alin	
Central-Western Tungusic	
Nanai	Juchen,Nanay,Gold,Nanaieg [br],Nanaiisk [no],Nanain kieli [fi],Nanaja lingvo [eo],Bikin,Bikinskij,Gol'dy,Golden,Goldisch,IX. Gol'dskij,Kili,Kur-Urmi,Kur-Urmiisch,Kur-Urmskij,Nanaj,Nanajtsy,Samagir,Ussurskij,Akani,Birar,Goldi,Goldische,Heche,Hezhe,Hezhen,Kile,Nanaje,Sushen
Akani	
Birar	
Kila	
Kuro-Urmi	
Samagir	
Sunggari	
Torgon	
Ussuri	
Ulchaic	
Orok	Oroka lingvo [eo],Orokisk [no],Yuzhnye Oroki,Sprache der Oroken,Uilta,Ujlta,Ulta
Poronaisk	
Val-Nogliki	
Ulch	Ulcha,Ul'cha,Olcha,Oultche [fr],Oultcheg [br],Ultsjisk [no],Ultšan kieli [fi],X. Amur Tungusic and XI. Manganskij,Hoche,Hol-Chih,Olch,Olchis,Olča,Ulchi,Ulych
Manchu-Jurchen	
Jurchen	Hezhen,Djourtcheneg [br],Dzsürcsi nyelv [hu],Džurtšenin kieli [fi],Jurchens,Kyakala
Manchu-Xibe	
Manchu	Bahasa Manchu [id],Idioma manchú [es],Język mandżurski [pl],Lingua mancese [it],Língua manchu [pt],Manchoueg [br],Manchuiska [sv],Mandchou [fr],Mandschurische Sprache [de],Mandsjuisk [no],Mandsjuriske språk [nn],Mantsjoe [nl],Mantšun kieli [fi],Manxú [ca],Mançuca [tr],Manĉura lingvo [eo],Mân-ngî [hak],Alchuka,Alcuka,Bala,Man,Mandchous,Mandjoue,Chinesische Tatarn,Mandschu,Mandschurisch,Mantischeou
Alechuxa	
Bala (China)	
Jing	
Lalin	
Xibe	Chibeg [br],Sibe [sv],Xiben kieli [fi],Xibenisch [de],Colloquial Manchu,Sibe,Sibin,Sibo,Xibo
Aigun	
Ibuci	
Ilan Boo	
Sibe	
Northern Tungusic	
Even	Lamut,Bahasa Even [ms],Eveens [nl],Even [ca],Even nyelv [hu],Evena lingvo [eo],Eveneg [br],Evenin kieli [fi],Evensk [no],Evensk språk [nn],Evenčina [sk],Evenų kalba [lt],Ewenische Sprache [de],Język eweński [pl],Lingua evena [it],Língua even [pt],Anadyr Even,Ewen,Lamoute,Lamunxinskix Èvenov,Lamutski,Eben,Ewenische,Ilqan,Lamuti,Lamutische,Northeastern Tungus,Orich,Tungusisabatschi
Arman	
Eastern Even	
Berjozovka	
Kamchatka	
Kolyma-Omolon	
Okhotsk	
Ola	
Sakkyryr	
Upper Kolyma	
Middle Even	
Allaikha	
Moma Even	
Tompon	
Western Even	
Indigirka	
Lamunkhin	
Tjugasjir	
Northwestern Tungusic	
Evenki	Solon,Evenka lingvo [eo],Evenki [ca],Evenki nyelv [hu],Evenkieg [br],Evenkin kieli [fi],Evenkisk [no],Evenkisk språk [nn],Evenkovčina [sk],Evenkų kalba [lt],Ewenkische Sprache [de],Idioma evenki [es],Język ewenkijski [pl],Língua evenki [pt],Ewenke-yu,Ewenke-yu in China,Ewenki,Ewenki of Buryatia,Jakutian Evenki,Khamnigan Ewenki,Majskogo,Oluguya Ewenki,Onkor-Solonisches,Orochon Evenki,Solonisches,Solonskij,Southern Evenki,Tongoesche,Tottinskogo,Tungus,Učurskogo,Vanavara-Mutorai-Strelka-Chunja,Avanki,Avankil,Chapogir,Ewenke,Ewenkische,Manegir,Northwestern,Owenke,Siberian Ewenki,Sprache der Hiesigen,Suolun
Manchurian Evenki	
Aoluguya	
Borzya Khamnigan Evenki	Chenba'erhu
Urulyungui Khamnigan Evenki	Haila'er Evenki
Solon	Manchurian Solon,Solon Evenki
Amur basin Solon	
Hulun Buir Solon	Huihe
Morigele	
Nonni basin Solon	
Ongkor Solon	Ewenke,Onkor Solon,Solon Ewenki
Siberian Evenki	
Eastern Evenki	
Bareya-Amgun'	
Barguzin Evenki	
Chul'man-Gilyui	
Sakhalin Evenki	
Uchur-Zeya	
Vitim-Olyokma	
Northern Evenki	
Ilimpeya	
Yerbogachon	
Southern Evenki	
Hissing Evenki	
Hushing Evenki	
Negidal	Negidaalin kieli [fi],Negidala lingvo [eo],Negidale [fr],Negidaleg [br],Negidalsk [no],Negidalsk språk [nn],Negidalų kalba [lt],Negda,Negidal'tsy,El'kan Beye,Elkembei,Ilkan Beye,Neghidal,Negidaly,Nigidal
Nizovsk	
Verkhovsk	
Oroqen	Orokeneg [br],Orokenų kalba [lt],Barguzin reindeer Tungus,Elunchun,Oron'chonskiya,Olunchun,Orochen,Orochon,Oronchon,Oročon,Ulunchun
Central Oroqen	Gankui
Southeastern Oroqen	Heilongjiang Oroqen
Northeastern Oroqen	
Western Oroqen	
Tunica	Tonika,Tounikeg [br],Tunica [ca],Tunica hizkuntza [eu],Tunixka,Capaha,Pacaha
Tupian	
Arikemic	
Arikem	Ariken,Arikém,Ariqueme,Ariquemes,Ariquême,Ariquêm
Karitiâna	Karitiana,Caritiana,Karitiána,Karitiana [fr]
Kepkiriwát	Kepkiriwat,Kepkiriwate,Quepiquiriquat,Quepiquiriuate,Kepikiriwat,Kepikiriwát,Kepkeriwát,Kepkiriwats,Quepi-quiri-uats,Quepiquitiuáte
Maweti-Guarani	
Aweti-Guarani	
Awetí	Aweti,Arauine,Arauite,Aueti,Aueto,Auetö,Auiti,Auití,Awety,Awetö,Auety
Tupi-Guarani	
Kamayurá	Kamayura,Kamaiurá,Kamaiura,Camaiura,Camaiurá,Kamayirá,Kamayur,Arawine
Southern Tupi-Guarani	
Tupi-Guarani Subgroup I	
